sample_id,source_index,split,defect_type,source_pack,method,threshold,dense_threshold,geometry_threshold,extraction_threshold,pred_center_x,pred_center_y,pred_width,pred_length,pred_depth,pred_angle_deg,pred_angle_rad,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area,true_area,geometry_iou,geometry_dice,geometry_area_error,center_abs_error_m,width_abs_error_m,length_abs_error_m,depth_abs_error_m,angle_abs_error_deg,empty_prediction,fallback_used,component_area_px,depth_source,type_probability_source,notes
rect_p2_0064,63,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0028183546046734436,0.00010262725569693179,0.013821626511368281,0.007189456212947809,0.001500000013038516,1.4524828634443736,0.025350608295899506,0.8199249414772498,0.1800750585227502,rectangular_notch,0.8734177215189873,0.9324324324324325,0.05555555555555555,1.18206632469371,532.0,504.0,0.8918406072106262,0.9428284854563691,0.021825396825396824,0.0005775460666880537,0.0008216258,0.00031054346,0.0009999999,nan,0.0,0.0,464.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0065,64,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0021746178600177005,0.0005882352985174614,0.008400715171081576,0.007849312484031217,0.001500000013038516,19.695317525509182,0.3437481380458775,0.15875631827633807,0.8412436817236619,rotated_rect,0.8658536585365854,0.9281045751633987,0.11692307692307692,0.5564668287472924,287.0,325.0,0.8111111111111111,0.8957055214723927,0.006153846153846154,0.00011605126815489959,0.00040071458,0.00015068799,0.00020000001,nan,0.0,0.0,272.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0066,65,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.003602591631548709,0.0004229104261487692,0.011435526427862466,0.007748896188920145,0.001500000013038516,1.1962560563180773,0.020878606879673165,0.8321927354573564,0.16780726454264364,rectangular_notch,0.7618181818181818,0.8648090815273478,0.002066115702479339,0.8967353787278648,485.0,484.0,0.7401869158878505,0.8506981740064447,0.07644628099173553,0.0006075025764125177,0.002564474,0.00074889604,0.00040000002,nan,0.0,0.0,429.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0067,66,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002449840202023544,0.00010028558492925501,0.012677918465802478,0.007750404407691568,0.001500000013038516,0.859010535116937,0.014992562147108925,0.8473108088330679,0.1526891911669322,rectangular_notch,0.8878504672897196,0.9405940594059405,0.09109730848861283,1.3124621445924831,527.0,483.0,0.869980879541109,0.9304703476482618,0.024844720496894408,0.0004468868205903243,0.00032208208,0.0002504047,0.0009999999,nan,0.0,0.0,478.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0069,68,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0022282728474645954,0.00013202789079650332,0.007779134337271705,0.006509168012529843,0.001500000013038516,-5.869267302841649,-0.10243803911423392,0.5842587675585219,0.4157412324414781,rectangular_notch,0.5967741935483871,0.7474747474747475,0.36813186813186816,2.7038899374698753,230.0,364.0,0.6370757180156658,0.7783094098883573,0.2774725274725275,0.0011330299965720708,0.00022086594,0.0024908315,0.00040000002,nan,0.0,0.0,214.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0070,69,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0015187508170591605,0.0001721818673905869,0.007590458872112562,0.00700164735431142,0.001500000013038516,-0.8301698833504929,-0.014489197815363355,0.8712678531120407,0.12873214688795928,rectangular_notch,0.6693989071038251,0.8019639934533551,0.25925925925925924,2.839975101982705,260.0,351.0,0.7478753541076487,0.8557536466774717,0.24216524216524216,0.0011297170936586515,0.00040954165,0.0014983532,0.00040000002,nan,0.0,0.0,236.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0072,71,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0009791755896691435,0.00030608996475398287,0.009633583814541168,0.00742293455010045,0.001500000013038516,2.3166645793993155,0.04043342457484765,0.7734295186792637,0.22657048132073626,rectangular_notch,0.7349624060150376,0.847237269772481,0.2650375939849624,0.9777358469436237,391.0,532.0,0.6766917293233082,0.8071748878923767,0.3233082706766917,0.00038237742895535674,0.0023664162,0.0015770649,0.00040000002,nan,0.0,0.0,349.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0074,73,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0027168186493686957,0.0003106086567235213,0.009206242183296713,0.0068593158697908985,0.001500000013038516,7.67424705087231,0.13394087864918658,0.36399128285704285,0.6360087171429571,rotated_rect,0.7110481586402266,0.8311258278145696,0.013157894736842105,2.607103543952349,300.0,304.0,0.725,0.8405797101449275,0.04276315789473684,0.0007452866708417424,0.00079375785,0.000859316,0.0009999999,nan,0.0,0.0,278.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0075,74,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0009075019385788467,2.6164312238016955e-05,0.013898696003628627,0.007000043453487592,0.001500000013038516,-0.7511760729216235,-0.01311049573468335,0.8519033494236534,0.1480966505763466,rectangular_notch,0.768503937007874,0.8691006233303651,0.050347222222222224,2.6144580663851302,547.0,576.0,0.7096774193548387,0.8301886792452831,0.1597222222222222,0.0011399166774298554,0.0011013038,0.0004999563,0.0009999999,nan,0.0,0.0,455.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0077,76,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.002666578451054124,1.667333537411383e-05,0.01406969837463482,0.007088902631562734,0.001500000013038516,2.5392963711445304,0.044319082360415984,0.7601620005928694,0.23983799940713058,rectangular_notch,0.8357487922705314,0.9105263157894737,0.09364548494983277,1.1577795823740358,542.0,598.0,0.8093645484949833,0.8946395563770795,0.19063545150501673,0.00041691202936669524,6.969832e-05,0.000911098,0.0009999999,nan,0.0,0.0,476.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0078,77,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002814425963097838,3.5273352778735168e-06,0.011424225366763019,0.007205644762213171,0.001500000013038516,-1.2250693504660148,-0.02138149373090029,0.8308472133780944,0.16915278662190564,rectangular_notch,0.7327868852459016,0.8457899716177862,0.26151315789473684,3.0256124721603577,449.0,608.0,0.6875,0.8148148148148148,0.3125,0.001020541561921827,0.00057577435,0.0027943552,0.0007,nan,0.0,0.0,405.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0079,78,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0017538829950471768,0.0001951470510091196,0.011490612131377009,0.007195600501216508,0.001500000013038516,1.7766847428461006,0.031008998532613224,0.8034142525883569,0.19658574741164317,rectangular_notch,0.7755474452554745,0.8735868448098664,0.06944444444444445,2.360917226684173,469.0,504.0,0.7,0.8235294117647058,0.17857142857142858,0.0009454736054800215,0.001509388,0.00030439952,0.00020000001,nan,0.0,0.0,401.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0080,79,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00019472669877683844,0.00011130870528580984,0.012630976156848876,0.007673368755655223,0.001500000013038516,0.49669789777257733,0.008669013703865684,0.8622890996438209,0.13771090035617903,rectangular_notch,0.7295825771324864,0.8436516264428122,0.16590909090909092,3.322469271874903,513.0,440.0,0.7692307692307693,0.8695652173913043,0.09090909090909091,0.001128240117177848,0.0006309757,0.0006733686,0.00049999997,nan,0.0,0.0,482.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0082,81,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00184192165058452,0.00020896122846870293,0.012045175048471435,0.007723855706848172,0.001500000013038516,0.7377487425235358,0.0128761446094836,0.8524671425356007,0.1475328574643993,rectangular_notch,0.875,0.9333333333333333,0.018633540372670808,1.0462959794537388,492.0,483.0,0.8518518518518519,0.92,0.033126293995859216,0.0004490145082021129,0.00095482543,0.00022385595,0.00020000001,nan,0.0,0.0,474.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0083,82,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.003018266421828517,0.0001702975408812261,0.008272616289850439,0.006712408542858126,0.001500000013038516,2.3320052129130033,0.04070116913900329,0.8066523592739154,0.19334764072608462,rectangular_notch,0.662269129287599,0.7968253968253968,0.23529411764705882,1.9658832527894585,273.0,357.0,0.6449086161879896,0.7841269841269841,0.23529411764705882,0.0006705463838975516,0.0027273837,0.0002124086,0.00020000001,nan,0.0,0.0,247.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0084,83,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0024225038611961937,0.0001256859627185341,0.008652410687546238,0.007088231200047863,0.001500000013038516,7.401914692224153,0.12918778233105419,0.4774661858463206,0.5225338141536794,rotated_rect,0.8214285714285714,0.9019607843137255,0.14545454545454545,0.6723856854024354,282.0,330.0,0.8846153846153846,0.9387755102040817,0.0696969696969697,0.00021343521183099512,0.00034758914,8.823117e-05,0.0009999999,nan,0.0,0.0,269.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0085,84,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0006592819905347562,-9.685229969810757e-05,0.01327461302899284,0.0073384643764582876,0.001500000013038516,0.5644205111197209,0.009850996284828396,0.8595865013006572,0.14041349869934286,rectangular_notch,0.661608497723824,0.7963470319634703,0.08566433566433566,3.2098885728723454,523.0,572.0,0.6614173228346457,0.7962085308056872,0.1555944055944056,0.0011181809126411812,0.002725388,0.00033846404,9.999995e-05,nan,0.0,0.0,472.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0086,85,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.00026741939715443637,0.00041030249031225464,0.008594541694181501,0.007882595769898271,0.001500000013038516,-24.95538641510197,-0.43555365905099375,0.1515295493053691,0.8484704506946309,rotated_rect,0.8553054662379421,0.9220103986135182,0.07666666666666666,0.4847671119854078,277.0,300.0,0.7617728531855956,0.8647798742138365,0.12,0.0002820616777969329,0.00059454143,0.00011740439,0.00020000001,nan,0.0,0.0,265.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0087,86,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002487599640588998,9.471009990777394e-05,0.011976308248688651,0.007947110544355268,0.001500000013038516,0.07422663993185097,0.0012954992595030988,0.8781747309375332,0.12182526906246678,rectangular_notch,0.6551126516464472,0.7916230366492146,0.09429824561403509,2.079197913523036,499.0,456.0,0.6333333333333333,0.7755102040816326,0.041666666666666664,0.0007850059246621368,0.0030236915,0.0019471105,9.999995e-05,nan,0.0,0.0,481.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0088,87,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0001912551651677497,0.00020876912627542434,0.010795379950916143,0.007425157864993348,0.001500000013038516,1.6449806409597727,0.028710328316314728,0.8102557951837785,0.1897442048162214,rectangular_notch,0.7714285714285715,0.8709677419354839,0.22857142857142856,0.8220037455816989,432.0,560.0,0.6982142857142857,0.8222923238696109,0.30178571428571427,0.0002831308642437442,0.0012046201,0.0015748418,0.0007,nan,0.0,0.0,387.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0090,89,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0010662000609078892,7.015480907823615e-05,0.01198726312990823,0.00705426184369186,0.001500000013038516,-0.5829316452304738,-0.010174076523339267,0.8588400980609936,0.14115990193900638,rectangular_notch,0.6679611650485436,0.8009313154831199,0.15288220551378445,3.8511193227173797,460.0,399.0,0.6538461538461539,0.7906976744186046,0.047619047619047616,0.0011158915055342713,0.0010127369,0.0010542618,0.0007,nan,0.0,0.0,405.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0093,92,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002605583377634034,3.2868365065730884e-05,0.01202085577830065,0.007149645902132634,0.001500000013038516,-3.2123379387040245,-0.05606587371711302,0.7169171530572673,0.28308284694273267,rectangular_notch,0.798951048951049,0.8882410106899903,0.20104895104895104,0.9122614136643338,457.0,572.0,0.7395104895104895,0.8502512562814071,0.26048951048951047,0.0003957838984213571,0.0019791443,0.0008503543,0.0009999999,nan,0.0,0.0,396.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0096,95,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0007149413057697217,0.00028824618074077356,0.010017438664303248,0.007697420724353146,0.001500000013038516,-8.798262245935916,-0.15355864464549282,0.28236630517502337,0.7176336948249766,rotated_rect,0.7948113207547169,0.885676741130092,0.16183574879227053,0.4636747901886459,347.0,414.0,0.8177676537585421,0.899749373433584,0.07246376811594203,0.00021463645391893806,0.0009825611,0.00019742083,0.0007,nan,0.0,0.0,326.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0097,96,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0006339080980610504,-6.630500328613107e-05,0.013280299674733927,0.007346047654492248,0.001500000013038516,0.6818535491598254,0.01190058944924797,0.8547950430160058,0.1452049569839942,rectangular_notch,0.728021978021978,0.8426073131955485,0.27197802197802196,0.08102230397578664,530.0,728.0,0.695054945054945,0.820097244732577,0.30494505494505497,0.0001336925095592593,0.0027197013,0.0016539521,0.0009999999,nan,0.0,0.0,474.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0098,97,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.00112092048490282,0.0003671637055799616,0.009020056534294343,0.00789694827049451,0.001500000013038516,-11.207614084100783,-0.19560976706044733,0.27736239178963606,0.7226376082103639,rotated_rect,0.739454094292804,0.8502139800285307,0.17447916666666666,1.8489962495715722,317.0,384.0,0.7721822541966427,0.871447902571042,0.07552083333333333,0.0007335283900934851,0.0009799432,0.00039694877,0.00040000002,nan,0.0,0.0,297.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0099,98,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0015989819386353096,0.00019015552831173996,0.012639148099696658,0.007677675885554142,0.001500000013038516,0.41158205823023764,0.0071834620582526725,0.8656236728131663,0.13437632718683373,rectangular_notch,0.803125,0.8908145580589255,0.16825396825396827,2.595437387682086,524.0,630.0,0.773015873015873,0.8719785138764548,0.22698412698412698,0.0008158710499995947,0.0003608521,0.001822324,0.00049999997,nan,0.0,0.0,495.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0101,100,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.002174488168093376,9.396825544536113e-05,0.008040523489289637,0.006942419598910437,0.001500000013038516,7.638044936024443,0.13330903254890616,0.46177103899407046,0.5382289610059295,rotated_rect,0.7241379310344828,0.84,0.07692307692307693,3.291930369183948,264.0,286.0,0.7370030581039755,0.8485915492957746,0.013986013986013986,0.0010965712981719834,4.0522777e-05,5.7580415e-05,0.00040000002,nan,0.0,0.0,250.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0103,102,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0024386514633785465,9.477577294851428e-05,0.012002955940606224,0.007237503905625075,0.001500000013038516,-1.8303068752686613,-0.03194488129532731,0.8005759123530436,0.19942408764695638,rectangular_notch,0.7087719298245614,0.8295687885010267,0.07509881422924901,2.4515485347884822,468.0,506.0,0.6749555950266429,0.8059384941675504,0.13636363636363635,0.0006239772499033876,0.0019970443,0.00023750355,9.999995e-05,nan,0.0,0.0,412.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0105,104,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.002522945511369343,7.722895750563831e-05,0.0139667667275616,0.007207213473848456,0.001500000013038516,1.5796387729121761,0.02756989757948049,0.8135817703588153,0.18641822964118468,rectangular_notch,0.7359009628610729,0.8478605388272583,0.2300140252454418,1.2626117666027312,549.0,713.0,0.7068723702664796,0.828266228430567,0.29312762973352036,0.0005032242197728637,3.3233315e-05,0.0027927863,0.00040000002,nan,0.0,0.0,483.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0106,105,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0028306248989154368,6.686929957643943e-05,0.014069696655456728,0.007340075141387608,0.001500000013038516,2.5392742875318106,0.04431869692866329,0.7601633426536493,0.23983665734635073,rectangular_notch,0.7958883994126285,0.8863450531479967,0.18814814814814815,1.4335971295754648,548.0,675.0,0.7881481481481482,0.8815244407622204,0.21185185185185185,0.0007243807709336816,0.0019303039,0.0011599255,0.00040000002,nan,0.0,0.0,470.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_p2_0107,106,train,rectangular_notch,pilot_v2_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00230016701095546,0.00012299869536725578,0.012632501138442945,0.007674275714768553,0.001500000013038516,0.3876361161657087,0.006765526526734834,0.8665494248271053,0.13345057517289474,rectangular_notch,0.6853333333333333,0.8132911392405063,0.31466666666666665,1.0970157954505055,514.0,750.0,0.64,0.7804878048780488,0.36,0.000710559608090776,0.0033674994,0.0018257238,0.0007,nan,0.0,0.0,462.0,train_median_depth,angle_aspect_heuristic_no_true_type,
