sample_id,source_index,split,defect_type,source_pack,threshold,dense_threshold,geometry_threshold,pred_center_x,pred_center_y,pred_width,pred_length,pred_depth,pred_angle_deg,pred_angle_rad,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,dense_iou,dense_dice,dense_area_error,geometry_iou,geometry_dice,geometry_area_error,center_abs_error_m,width_abs_error_m,length_abs_error_m,depth_abs_error_m,angle_abs_error_deg,empty_prediction,fallback_used,component_area_px,depth_source,type_probability_source,notes
rect_p2_0072,71,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0009387186146341264,-0.000247569550992921,0.012362320566753609,0.008969380130836571,0.001500000013038516,3.7932120563456806,0.0662040396095768,0.5992311639867935,0.40076883601320645,rectangular_notch,0.9314814814814815,0.9645254074784276,0.039473684210526314,0.9454545454545454,0.9719626168224299,0.011278195488721804,0.0003112963148314637,0.00036232080310583115,3.061909228563309e-05,0.0004000000189989805,nan,0.0,0.0,511.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0074,73,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0029363154899328947,0.0009696469060145319,0.009870239469132338,0.006375785124479159,0.001500000013038516,-5.199348438809579,-0.09074574921565408,0.48339374010741687,0.5166062598925831,rotated_rect,0.9375,0.967741935483871,0.0625,0.9071207430340558,0.9512987012987013,0.02631578947368421,7.054809240352333e-05,0.0001297602429986,0.0003757849335670471,0.0009999999310821295,nan,0.0,0.0,285.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0075,74,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0012028812197968364,0.0008994718082249165,0.014603863572942365,0.007523752788668667,0.001500000013038516,0.9224765136887925,0.01610025243618797,0.7956254988380494,0.20437450116195055,rectangular_notch,0.9791666666666666,0.9894736842105263,0.020833333333333332,0.9791666666666666,0.9894736842105263,0.020833333333333332,0.0003136646364967336,0.00039613619446754456,2.3752916604280472e-05,0.0009999999310821295,nan,0.0,0.0,564.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0077,76,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.002142668468877673,-0.0004006609378848225,0.013998790746812966,0.00794655550886093,0.001500000013038516,-1.030714618881916,-0.01798936374792795,0.7896961940995392,0.21030380590046083,rectangular_notch,0.8996655518394648,0.9471830985915493,0.10033444816053512,0.882258064516129,0.9374464438731791,0.048494983277591976,0.00041478816753625,1.2097880244255066e-06,5.344487726688385e-05,0.0009999999310821295,nan,0.0,0.0,538.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0078,77,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.002711464650928974,-0.0008754131267778575,0.012696245065188076,0.010700156382793537,0.001500000013038516,1.2109178151299602,0.021134502845073812,0.7795468167104722,0.22045318328952776,rectangular_notch,0.9541864139020537,0.9765561843168957,0.03453947368421053,0.8941176470588236,0.9440993788819876,0.11842105263157894,0.0003142842082036908,0.0006962446495890617,0.0007001562044024467,0.000699999975040555,nan,0.0,0.0,629.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0079,78,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0020933018531650305,0.00040057828300632536,0.01337093501834034,0.008935650516284963,0.001500000013038516,2.1038521104657093,0.03671914630265808,0.7241982019621811,0.27580179803781896,rectangular_notch,0.8502581755593803,0.9190697674418604,0.13293650793650794,0.8542372881355932,0.9213893967093236,0.17063492063492064,0.0006195649808561819,0.0003709346055984497,0.0014356509782373905,0.00020000000949949026,nan,0.0,0.0,571.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0080,79,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0004034980374854058,-0.0010328437201678753,0.012624916215011134,0.007673468710139121,0.001500000013038516,-0.8373590962024764,-0.01461467325025716,0.8002003417789805,0.19979965822101947,rectangular_notch,0.912472647702407,0.954233409610984,0.013636363636363636,0.8326693227091634,0.908695652173913,0.09090909090909091,0.00040483252474209124,0.0006249165162444115,0.0006734686903655529,0.0004999999655410647,nan,0.0,0.0,434.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0082,81,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0015351021429523826,0.0005128718330524862,0.012755481129232563,0.0072426559409184115,0.001500000013038516,-1.3158112636962187,-0.022965238886326348,0.7734793587643715,0.22652064123562854,rectangular_notch,0.9855072463768116,0.9927007299270073,0.014492753623188406,1.0,1.0,0.0,3.738773862167032e-05,0.0002445187419652939,0.00025734398514032364,0.00020000000949949026,nan,0.0,0.0,476.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0083,82,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0017624783795326948,0.0001259543205378577,0.012514387337065965,0.006858944894347803,0.001500000013038516,7.259125175482836,0.12669563512658666,0.3201588856748072,0.6798411143251928,rotated_rect,0.6650717703349283,0.7988505747126436,0.05042016806722689,0.7268722466960352,0.8418367346938775,0.19607843137254902,0.001386823234956324,0.0015143873170018196,0.00035894475877285004,0.00020000000949949026,nan,0.0,0.0,339.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0084,83,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0019940114580094814,-0.000376704876543954,0.009366533483392416,0.006721208955706269,0.001500000013038516,-5.983655010394841,-0.1044344812348455,0.4187553232056599,0.5812446767943401,rotated_rect,0.8606060606060606,0.9250814332247557,0.1393939393939394,0.8771929824561403,0.9345794392523364,0.05454545454545454,0.0004554521358535841,0.00036653410643339157,0.0002787914127111435,0.0009999999310821295,nan,0.0,0.0,284.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0085,84,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-7.446581003023311e-05,-0.000993245281279087,0.015768743479955407,0.0073015479778196155,0.001500000013038516,-0.18766990826190977,-0.003275457806086034,0.832592034979275,0.16740796502072502,rectangular_notch,0.9809358752166378,0.9903762029746281,0.0017482517482517483,0.9212730318257957,0.9590235396687009,0.005244755244755245,7.477154358526726e-05,0.00023125670850276947,0.0003015478141605854,9.999994654208422e-05,nan,0.0,0.0,571.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0086,85,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0003166226961184293,0.0005306361126713455,0.010177646313486301,0.007098383408785406,0.001500000013038516,-0.9527929938090551,-0.01662937483190196,0.7939773797503671,0.20602262024963286,rectangular_notch,0.6724137931034483,0.8041237113402062,0.2633333333333333,0.6618004866180048,0.7964860907759883,0.27666666666666667,0.0003181014015086666,0.0021776463836431503,0.0009016171097755432,0.00020000000949949026,nan,0.0,0.0,379.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0087,86,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0032859735656529665,-0.0004280480497982353,0.014508792297527402,0.006053638549996094,0.001500000013038516,-0.24956103819567943,-0.004355661801209935,0.8296967574615864,0.17030324253841353,rectangular_notch,0.9676025917926566,0.9835345773874863,0.0021929824561403508,0.9583333333333334,0.9787234042553191,0.041666666666666664,0.00029488633724362437,0.0004912074655294418,5.363859236240387e-05,9.999994654208422e-05,nan,0.0,0.0,455.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0088,87,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.00025196847855113447,0.0003993651189375669,0.011701933323496453,0.00999344566194677,0.001500000013038516,6.614747597718178,0.11544912476856757,0.36859495705143797,0.631405042948562,rotated_rect,0.8057921635434412,0.8924528301886793,0.10714285714285714,0.8304,0.9073426573426573,0.04285714285714286,0.0004722082299233998,0.00029806699603796005,0.000993446446955204,0.000699999975040555,nan,0.0,0.0,500.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0090,89,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.000941875041462481,-0.0007247037719935179,0.012622527749344113,0.006384434388574738,0.001500000013038516,-0.2919746980031732,-0.005095919812671486,0.8276897517483561,0.17231024825164387,rectangular_notch,0.867579908675799,0.9290953545232273,0.05012531328320802,0.8571428571428571,0.9230769230769231,0.05263157894736842,0.0003355652966872478,0.00037747249007225037,0.00038443412631750107,0.000699999975040555,nan,0.0,0.0,419.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0093,92,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0030310123693197966,9.812915232032537e-05,0.013623877095432481,0.008859580670146241,0.001500000013038516,3.123782673798331,0.05452029277453288,0.6514470072332904,0.3485529927667096,rectangular_notch,0.9538461538461539,0.9763779527559056,0.0017482517482517483,0.934640522875817,0.9662162162162162,0.06993006993006994,0.00010291305052573584,0.00037612300366163254,0.0008595800027251244,0.0009999999310821295,nan,0.0,0.0,571.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0096,95,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.00023930837051011622,0.0005182070890441537,0.011658081578745953,0.007466266688130585,0.001500000013038516,-3.2050740409888476,-0.055939094785455085,0.6452692574286258,0.3547307425713742,rectangular_notch,0.9205607476635514,0.9586374695863747,0.014492753623188406,0.9345372460496614,0.9661610268378062,0.07004830917874397,0.0005110161191611593,0.0006580818444490433,3.373296931385994e-05,0.000699999975040555,nan,0.0,0.0,408.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0097,96,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0002740565687417984,-0.00022148924472276121,0.015899314024112446,0.008705699424249286,0.001500000013038516,-1.0282564170176443,-0.017946460031717744,0.7898322446685546,0.21016775533144533,rectangular_notch,0.8922872340425532,0.9430780042164442,0.04532967032967033,0.9271978021978022,0.962223806129722,0.07280219780219781,0.0005249567996428714,0.00010068714618682861,0.00029429979622364044,0.0009999999310821295,nan,0.0,0.0,693.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0098,97,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0013036264572292566,0.0005950600025244057,0.012585260997483623,0.008119608998600602,0.001500000013038516,-6.212003658062486,-0.10841991697912237,0.4003513846770177,0.5996486153229823,rotated_rect,0.7965367965367965,0.8867469879518072,0.16145833333333334,0.7359223300970874,0.8478747203579419,0.328125,0.0006859144895309639,0.0025852611288428307,0.0006196093745529652,0.0004000000189989805,nan,0.0,0.0,446.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0099,98,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0014852711465209723,0.0013206045841798186,0.013411959859847184,0.009300236706147127,0.001500000013038516,-1.2484537705987577,-0.0217896288558863,0.7773890683266712,0.22261093167332882,rectangular_notch,0.9228346456692913,0.9598689598689598,0.06190476190476191,0.9170506912442397,0.9567307692307693,0.01904761904761905,0.0003209426871735934,0.00041195936501026154,0.00019976310431957245,0.0004999999655410647,nan,0.0,0.0,591.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0101,100,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.002126869047060609,-0.0010100468061864376,0.008112462538900399,0.006773444932181004,0.001500000013038516,5.970869769346933,0.10421133668289838,0.41979298717139124,0.5802070128286088,rotated_rect,0.9335664335664335,0.9656419529837251,0.06643356643356643,0.965034965034965,0.9822064056939501,0.03496503496503497,0.00012354005455560697,0.00011246185749769211,0.00022655539214611053,0.0004000000189989805,nan,0.0,0.0,267.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0103,102,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.002391277579590678,-0.000572039105463773,0.0145768910624508,0.007162866259895784,0.001500000013038516,-0.9076649749835042,-0.015841742318494112,0.7964271400397527,0.20357285996024738,rectangular_notch,0.9431818181818182,0.9707602339181286,0.02766798418972332,0.9844357976653697,0.9921568627450981,0.015810276679841896,0.00015858439758361127,0.0005768910050392151,0.00016286596655845642,9.999994654208422e-05,nan,0.0,0.0,520.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0105,104,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.001959240296855569,0.0005312787252478302,0.014032732573294791,0.009740075571797579,0.001500000013038516,1.1017953508910239,0.019229956556214605,0.7857342476089546,0.21426575239104534,rectangular_notch,0.9537166900420757,0.9763101220387652,0.04628330995792426,0.9565217391304348,0.9777777777777777,0.043478260869565216,0.00029243718268300543,3.273226320743561e-05,0.0002599237486720085,0.0004000000189989805,nan,0.0,0.0,680.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0106,105,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0018436973914504051,3.2393949368270114e-05,0.015120889773592026,0.007945396124146895,0.001500000013038516,0.10119099169804713,0.00176611597848917,0.8365714904232965,0.16342850957670355,rectangular_notch,0.8464912280701754,0.9168646080760094,0.1288888888888889,0.8888888888888888,0.9411764705882353,0.1111111111111111,0.0006194652222666907,0.0008791107684373856,0.0005546044558286667,0.0004000000189989805,nan,0.0,0.0,588.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0107,106,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0028130149003118277,0.00010683755681384355,0.015247817771692044,0.009711422569816726,0.001500000013038516,0.8168260911567984,0.01425630470688147,0.8012923643720528,0.19870763562794724,rectangular_notch,0.9654255319148937,0.9824086603518268,0.029333333333333333,0.967741935483871,0.9836065573770492,0.03333333333333333,0.00021535482535429886,0.0007521826773881912,0.00021142326295375824,0.000699999975040555,nan,0.0,0.0,728.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0108,107,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0005827321438118815,-3.92678048228845e-05,0.01585435040646087,0.00731943035417655,0.001500000013038516,-0.8478487246774193,-0.014797751804455866,0.7996407285341194,0.2003592714658806,rectangular_notch,0.9826989619377162,0.9912739965095986,0.0034965034965034965,0.949748743718593,0.9742268041237113,0.03496503496503497,0.00017181530313188607,0.00014564953744411469,0.0003194301389157772,9.999994654208422e-05,nan,0.0,0.0,574.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0109,108,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0018310581799596548,0.0004667980538215488,0.013303146868693097,0.009631604585791575,0.001500000013038516,-0.4682748092774318,-0.008172937226039675,0.819146415602172,0.18085358439782795,rectangular_notch,0.9630177514792899,0.9811605124340618,0.03840245775729647,1.0,1.0,0.0,0.0003327189214520715,0.00030314642935991287,0.0003683948889374733,0.0004999999655410647,nan,0.0,0.0,676.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0110,109,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0018833683570846915,0.0009491589735262096,0.013160460821070079,0.007815486852703836,0.001500000013038516,-5.629159513190984,-0.09824736762514386,0.44776136545098244,0.5522386345490176,rotated_rect,0.7817460317460317,0.8775055679287305,0.21825396825396826,0.8354430379746836,0.9103448275862069,0.013888888888888888,0.001117788485805418,0.00016046036034822464,0.00031548691913485527,0.0004000000189989805,nan,0.0,0.0,394.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0111,110,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0029744699131697416,-0.0003238662611693144,0.013471367779647827,0.007330199518455673,0.001500000013038516,2.9388510280335254,0.05129262666480519,0.6653102872793976,0.33468971272060244,rectangular_notch,0.8908296943231441,0.9422632794457275,0.06190476190476191,0.8624229979466119,0.9261300992282249,0.1595238095238095,0.00032487096175073813,0.0004713675007224083,0.0008301995694637299,9.999994654208422e-05,nan,0.0,0.0,446.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0113,112,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,4.46495832875371e-05,-9.791395859792829e-05,0.01336615030677421,0.00799554006672391,0.001500000013038516,-1.100567071601347,-0.019208519038475685,0.7858031689164446,0.21419683108355536,rectangular_notch,0.948051948051948,0.9733333333333334,0.011363636363636364,0.96,0.9795918367346939,0.041666666666666664,0.0001076137936143296,0.0006338497623801231,0.0004955404438078403,0.0009999999310821295,nan,0.0,0.0,522.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0119,118,train,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0028577062766999006,0.0009318898664787412,0.011451532406350546,0.00992735748963711,0.001500000013038516,0.791592072181146,0.01381588799224561,0.8026282489875932,0.1973717510124068,rectangular_notch,0.8536184210526315,0.9210292812777284,0.14638157894736842,1.0,1.0,0.0,0.0001577545811385627,0.0005484679713845253,7.264222949743271e-05,0.0009999999310821295,nan,0.0,0.0,519.0,train_median_depth,angle_magnitude_sigmoid,
rect_v9_0002,121,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.0007385918288491666,-0.0008957575191743672,0.01328462102203637,0.007636523989349957,0.001500000013038516,-0.5401491404995795,-0.009427380953535111,0.8155699527054816,0.18443004729451842,rectangular_notch,0.7865546218487395,0.8805268109125117,0.06727272727272728,0.7625418060200669,0.8652751423149905,0.08363636363636363,0.0014922372411053913,0.0007153796032071114,0.00036347657442092896,0.000699999975040555,nan,0.0,0.0,513.0,train_median_depth,angle_magnitude_sigmoid,
