sample_index,signal_normalization,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
43,none,1.0,9,9,797.1439208984375,4.116648197174072
44,none,1.0,6,6,55.1488151550293,1.1072593927383423
45,none,1.0,5,5,653.4362182617188,4.547871112823486
46,none,1.0,5,5,607.8133544921875,4.06839656829834
47,none,1.0,7,7,1550.3492431640625,7.802366256713867
48,none,1.0,7,7,322.5122375488281,3.331341028213501
49,none,1.0,6,6,130.63726806640625,1.6565383672714233
50,none,0.0,0,3,15728.8583984375,18.334779739379883
51,none,1.0,8,8,2140.790283203125,9.052334785461426
52,none,0.7272727272727273,8,11,16196.4072265625,21.64260482788086
53,none,1.0,6,6,137.58116149902344,2.2894670963287354
54,none,1.0,5,5,266.2314147949219,3.5239920616149902
55,none,1.0,10,10,1491.4207763671875,9.105389595031738
56,none,1.0,11,11,3793.6318359375,14.698458671569824
57,none,1.0,14,14,300.069580078125,3.4556124210357666
58,none,1.0,11,11,219.98760986328125,2.7486157417297363
59,none,1.0,6,6,134.08290100097656,2.364323616027832
